id_cycle,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,ambient_temperature,time
57,3.5710519693928755,-1.9885639445355099,31.119005145018033,-1.9776755319148935,2.663840425531915,1727.275670212766,1.9459811331421641,24.0,2008.0
61,3.5666308474029793,-1.9880563928902786,31.033244078156734,-1.977220652173913,2.6591521739130433,1689.6680706521743,1.9014079305530789,24.0,2008.0
65,3.5527392240854914,-1.9772969675547492,31.001249222460967,-1.9663858695652174,2.6360869565217393,1688.6594782608695,1.8786742136800851,24.0,2008.0
69,3.5560959755046615,-1.9771693646864965,30.92143474404136,-1.9661879781420766,2.63872131147541,1680.233169398907,1.8683061328264219,24.0,2008.0
73,3.5504500858303394,-1.9660385076397233,30.929360248207214,-1.9552841530054645,2.620950819672131,1679.238355191257,1.8560244070082998,24.0,2008.0
77,3.5460070836403115,-1.9445990482746274,31.008109657930795,-1.9334426229508197,2.5915628415300547,1679.2831967213115,1.8451997961855777,24.0,2008.0
81,3.554257954720065,-1.9769156942357176,30.96779499306422,-1.9660329670329673,2.6354725274725275,1670.9220934065934,1.857228890885317,24.0,2008.0
85,3.5558574696779788,-1.9997552547832569,31.10097217303459,1.9882900269541781,2.647320754716981,1733.8072614555256,1.9247760889090637,24.0,2008.0
89,3.5537306734803207,-1.9884344406296763,31.307368922041046,1.977135890410959,2.633427397260274,1705.8462164383561,1.8822317526092551,24.0,2008.0
93,3.5452650003621513,-1.977131099996694,31.131339987164562,1.9659768595041325,2.615388429752066,1696.4787851239669,1.855276687885587,24.0,2008.0
97,3.538408778928339,-1.965705768920947,30.828713779105055,1.9548204419889503,2.5974806629834255,1691.6339806629835,1.8392508917181876,24.0,2008.0
101,3.529768831133267,-1.9542494702422437,30.761533072057244,1.943483888888889,2.5765,1682.8217166666666,1.8185396073994426,24.0,2008.0
105,3.5300676840423306,-1.9490605727432448,31.30305692941581,1.9379655555555555,2.567927777777778,1682.8505666666667,1.8134770059567056,24.0,2008.0
109,3.5248882875629564,-1.9373547119632697,31.064321446780134,1.9266038997214485,2.5514401114206127,1677.6330139275765,1.7971018450305436,24.0,2008.0
113,3.5190926887152725,-1.9312604088713479,30.96654665282149,1.9205871148459386,2.539901960784314,1668.2284341736695,1.7810046294120476,24.0,2008.0
117,3.515181023027099,-1.925413982519257,30.826455697992966,1.9147432584269664,2.527817415730337,1663.9107808988765,1.7710130422682326,24.0,2008.0
121,3.514029112834161,-1.9198444871883995,31.080769482413956,1.9089329577464789,2.516619718309859,1659.1183577464788,1.760471244817094,24.0,2008.0
125,3.514139684003936,-1.908733158939213,31.694287817425337,1.8977346478873243,2.503783098591549,1659.0365295774648,1.7502913788006587,24.0,2008.0
129,3.509578354212467,-1.90276801874341,31.875581783696692,1.8917581920903956,2.4927966101694916,1654.2645677966102,1.7394925037732578,24.0,2008.0
133,3.5110708693292705,-1.9093247566511211,31.543288143901556,-1.8985675977653633,2.5122849162011174,1639.2639497206703,1.7546766553637203,24.0,2008.0
135,3.5159179315855056,-1.930637216793332,31.420983409991017,1.9199203389830508,2.5359519774011297,1654.5475056497176,1.7659390941842172,24.0,2008.0
139,3.505853407270779,-1.907114151507875,31.15837149963786,1.8967727272727273,2.4963892045454545,1644.689880681818,1.733788741962484,24.0,2008.0
143,3.5010379345914444,-1.8953541357988335,31.15661421699882,1.8847577142857144,2.4762742857142857,1635.3817171428573,1.7133259120407338,24.0,2008.0
147,3.4974076626364967,-1.8892713805954209,31.206611383963253,1.8787289398280804,2.463630372492837,1630.6119570200572,1.7024077813673466,24.0,2008.0
149,3.5388872766749144,-1.9819359924929794,33.61169282822635,1.9711168539325845,2.6103202247191013,1663.7565028089887,1.82371946178183,24.0,2008.0
153,3.5327430295356828,-1.9653277079992455,32.85630077141311,1.9542286516853935,2.5867078651685396,1663.5275196629213,1.808128405031471,24.0,2008.0
157,3.521214759733266,-1.9470636598230844,32.210981559158874,1.936715014164306,2.5573767705382435,1649.7849801699717,1.7757610945034286,24.0,2008.0
161,3.5093111439506672,-1.92416284263864,31.965090081650274,1.913577207977208,2.519803418803419,1640.4004786324786,1.7447409841836798,24.0,2008.0
165,3.50716091973708,-1.9124470439353745,31.744801840189538,1.9018851428571428,2.502922857142857,1636.1661114285714,1.729207034132373,24.0,2008.0
169,3.500928918686389,-1.8950209973545986,31.876564068962463,1.8844647564469916,2.4735787965616045,1630.8346131805158,1.7081086552553244,24.0,2008.0
173,3.497301989882089,-1.8837082435178907,32.24289319481841,1.8730355300859602,2.455965616045845,1630.6591977077362,1.697595423746177,24.0,2008.0
177,3.4929038301187156,-1.8716651994380058,32.07305565938816,1.8611735632183908,2.437537356321839,1626.42533045977,1.6820634524029463,24.0,2008.0
181,3.488659224822318,-1.8654809345089407,32.030140929891196,1.855014985590778,2.426706051873199,1621.600925072046,1.6714768322295084,24.0,2008.0
185,3.4822930804774015,-1.8592903578575999,31.984935871368254,1.8488052023121386,2.4115606936416185,1616.5487167630058,1.6607591387047655,24.0,2008.0
189,3.4775756641979827,-1.848156298789804,32.23677365476226,1.8373369942196534,2.391008670520231,1617.2792080924855,1.651121015038069,24.0,2008.0
193,3.4787436506489255,-1.8415742473538441,32.56097148037261,1.8310591304347827,2.384573913043478,1612.0939710144928,1.6401349256190927,24.0,2008.0
197,3.474015246128886,-1.8297533943331727,32.48984985901219,1.8194347826086958,2.36735652173913,1611.9802086956522,1.6291999416165441,24.0,2008.0
201,3.4718387718772696,-1.8170860697729954,32.42612199208858,1.80672361516035,2.3472215743440232,1603.143029154519,1.6088496302961666,24.0,2008.0
205,3.463180130644551,-1.8111560774496662,32.29984271249386,1.800879300291545,2.3328338192419826,1602.9099008746357,1.6035244898969248,24.0,2008.0
209,3.463469391967206,-1.8113056300795982,32.610757585145336,1.8004222222222224,2.330254385964912,1598.327128654971,1.5989712144027983,24.0,2008.0
213,3.460218051640069,-1.803802475704306,32.25699351958767,1.7938815249266864,2.320041055718475,1593.7834838709675,1.5876273123575606,24.0,2008.0
215,3.462574876665621,-1.798243995365904,32.47193402838835,1.788001759530792,2.317692082111437,1594.0499208211145,1.5829719744686168,24.0,2008.0
219,3.4537077937586056,-1.785796380861582,32.40219271195366,1.775618823529412,2.2912088235294115,1589.5361411764707,1.5671376367135628,24.0,2008.0
223,3.4514035349888337,-1.7850748194527641,32.30987415652578,1.7749634218289088,2.285702064896755,1584.184436578171,1.5613446139713885,24.0,2008.0
227,3.450781146333252,-1.778591666045787,32.35440526839344,1.768414201183432,2.27503550295858,1579.7853461538464,1.5511711892790419,24.0,2008.0
231,3.4461055724505925,-1.7727874712030285,32.4731363791227,1.7625065088757397,2.2648757396449706,1579.6517159763314,1.540674160629517,24.0,2008.0
235,3.4418152533277135,-1.7601807681971697,32.52334649341759,1.74993234421365,2.2442967359050443,1575.2785133531156,1.525313874462443,24.0,2008.0
239,3.445008015985666,-1.7653027883569699,32.51826482349104,1.7551404761904763,2.251517857142857,1570.2029732142857,1.5301570318067428,24.0,2008.0
243,3.4411646879750233,-1.7593486488770236,32.5437072434024,1.7491755952380954,2.2415565476190475,1570.1018065476192,1.5246566834474085,24.0,2008.0
247,3.443620591429828,-1.7526167898737661,32.56222309600736,1.7424805970149253,2.232925373134328,1565.6554298507463,1.5145492986655427,24.0,2008.0
251,3.439943269617906,-1.7516949849801622,32.58978020040808,1.7416934131736526,2.2287305389221554,1561.2765538922156,1.509391504602082,24.0,2008.0
255,3.43602719305159,-1.7510429704035002,32.57089563557426,1.740908708708709,2.2244174174174174,1556.3934474474474,1.5039974333050705,24.0,2008.0
259,3.436309312279291,-1.7388746112390865,32.537854347094196,1.728888288288288,2.206984984984985,1556.258093093093,1.4935201918040188,24.0,2008.0
263,3.4304702277711536,-1.7386225471395753,32.65645090520509,1.7289219219219218,2.201558558558559,1556.0419279279279,1.4876323024497422,24.0,2008.0
265,3.4417311090871063,-1.7870762809520677,33.180785234653264,1.7769105105105103,2.281807807807808,1556.3573633633634,1.5302876214401704,24.0,2008.0
269,3.4355429213552537,-1.7612682208672186,32.71220835503141,1.751318429003021,2.2393504531722055,1547.1489577039274,1.5040760088360112,24.0,2008.0
273,3.4272336842373576,-1.7545532300777185,32.543943889007906,1.744538787878788,2.222924242424243,1542.7372333333333,1.4887593608730894,24.0,2008.0
277,3.4307536518687556,-1.7364250156958492,32.6655410721976,1.7264660606060604,2.1982545454545455,1542.6902606060607,1.4782779285546637,24.0,2008.0
281,3.430880434209888,-1.7371686757879774,33.160922870564626,1.726570303030303,2.195630303030303,1542.4159666666667,1.478459982215684,24.0,2008.0
285,3.431984614031654,-1.7358183569582517,33.414445545408455,1.725651671732523,2.1975896656534952,1538.2373343465044,1.473214844899973,24.0,2008.0
289,3.426913589626702,-1.7297302660430056,33.3541679486525,1.7195550151975685,2.1855258358662613,1537.6691367781154,1.4675164935067897,24.0,2008.0
293,3.4220422356705145,-1.7278671098991139,33.13634596100404,1.7177755351681956,2.179492354740061,1528.198758409786,1.4516292657521335,24.0,2008.0
297,3.4202687142856667,-1.7269073147637581,32.92241762841388,1.7169269938650307,2.1746257668711655,1523.9880644171778,1.4519237720967177,24.0,2008.0
301,3.4248208106770663,-1.7211995934038338,33.20338483123576,1.7109233128834358,2.166021472392638,1524.1397116564417,1.4471484694777745,24.0,2008.0
305,3.4234990883192666,-1.7211411147327178,33.53395065406694,1.7108981595092023,2.167450920245399,1523.8669601226995,1.4468538105659885,24.0,2008.0
309,3.4247420964314865,-1.7200547727480755,33.57679340556269,1.7099932307692307,2.1667199999999998,1519.0259753846153,1.4416741930284678,24.0,2008.0
312,3.450702139255875,-1.8210481343824243,33.224088400657315,1.810393510324484,2.3214896755162244,1584.5456371681416,1.5935866593100128,24.0,2008.0
315,3.4480475429907522,-1.8214457034236045,33.37083344726966,1.8107063829787233,2.3284832826747723,1537.650340425532,1.5463902376915637,24.0,2008.0
319,3.4399481891896455,-1.7899159936953069,33.43366634309322,1.7796335365853662,2.276801829268293,1532.9483170731708,1.51470559175661,24.0,2008.0
323,3.4341129145012426,-1.7769345930773324,33.28676739403042,1.7667003058103976,2.25368501529052,1528.3178837920489,1.4989786083335404,24.0,2008.0
327,3.4325600940363916,-1.7640032117743045,33.14347737377552,1.7537288343558282,2.231447852760736,1523.5166963190184,1.4831110745410492,24.0,2008.0
331,3.4270614887575666,-1.7571701008871028,33.11021541795579,1.7468947692307693,2.217843076923077,1519.0782246153847,1.4729664825468278,24.0,2008.0
335,3.427340316812041,-1.7502670210777267,33.18991802149879,1.7399543209876545,2.2096851851851853,1514.6597808641975,1.4627604396099307,24.0,2008.0
339,3.4234821978884367,-1.743961424321651,33.26265398635676,1.7337580246913582,2.1972623456790124,1514.2951697530864,1.4518364681062514,24.0,2008.0
343,3.4220957701069374,-1.736850855663561,33.299978841087025,1.726738080495356,2.186699690402477,1510.0479783281735,1.4468670644030392,24.0,2008.0
347,3.421883545422636,-1.7360045229798653,33.31663547841367,1.7259136645962732,2.1831304347826084,1504.8059409937887,1.441380399427779,24.0,2008.0
351,3.4195777411151895,-1.7296901170777967,33.39150630507064,1.7197062111801242,2.174552795031056,1505.2133354037267,1.431210744960774,24.0,2008.0
355,3.4175281789596474,-1.7287954627467013,33.41522427488497,1.7188218068535825,2.170299065420561,1500.6224112149532,1.4260247179525716,24.0,2008.0
359,3.4197860540725715,-1.7216729981632184,33.39690850726103,1.71168875,2.161678125,1495.9097625,1.420487649966195,24.0,2008.0
363,3.4171369298988705,-1.7228162229694663,33.73731993653,1.7127171339563863,2.1575700934579443,1500.4835887850468,1.4207006230355006,24.0,2008.0
366,3.430534714129362,-1.7486639022205694,34.08965316576344,1.7383515527950313,2.2144906832298137,1505.2351055900622,1.452255804330839,24.0,2008.0
370,3.425084418097287,-1.7345160724760178,33.99872865937691,1.72423,2.182525,1496.0002093750002,1.431557632772571,24.0,2008.0
374,3.4171339862792944,-1.7271570233190525,33.907397114007345,1.7170921630094047,2.1661974921630094,1490.655169278997,1.415015751158943,24.0,2008.0
378,3.4175214670406024,-1.7305179027385762,33.70518417605219,1.7207164556962025,2.1683006329113925,1476.8261265822784,1.4097311506517451,24.0,2008.0
382,3.4181623236680356,-1.7141443638380731,33.7458832944166,1.7036974842767296,2.1433930817610065,1485.8575188679245,1.404917318129309,24.0,2008.0
386,3.4203319359051187,-1.7067823273466602,34.01657212624259,1.6965444794952682,2.1350851735015772,1482.2517665615142,1.395164296571563,24.0,2008.0
390,3.4192916311692456,-1.7063596521950197,34.175023374593785,1.696407570977918,2.136123028391167,1482.0467570977917,1.3945343832614077,24.0,2008.0
394,3.414352330355796,-1.7052696591517467,33.976109677640174,1.6954037974683545,2.1306930379746833,1477.5040221518987,1.3893171179312644,24.0,2008.0
398,3.412701167144591,-1.7046265574439607,33.84150372451663,1.694504761904762,2.1253079365079364,1472.2304507936508,1.3838379472327809,24.0,2008.0
402,3.410409522809144,-1.6985503106996724,34.1008464215818,1.6882679365079365,2.116161904761905,1472.0868380952381,1.3736814238195123,24.0,2008.0
406,3.414419320260644,-1.6982347588599789,34.34663683304219,1.6881828571428572,2.1187873015873016,1472.3190730158728,1.3786059891863676,24.0,2008.0
410,3.413171003239531,-1.6971165805711328,34.216231530637586,1.6871496815286624,2.116595541401274,1468.147484076433,1.3737600299108574,24.0,2008.0
414,3.4107019261975147,-1.6959199401004303,34.04161702016118,1.686141853035144,2.111776357827476,1463.1330575079871,1.3682580583942712,24.0,2008.0
418,3.4089059214760358,-1.695316312095746,33.890212870710734,1.6851794871794874,2.107852564102564,1458.7075352564102,1.3633024037317505,24.0,2008.0
422,3.4134080258317576,-1.689038351243322,34.116762412437,1.678875,2.0984102564102565,1458.4665512820513,1.3580966140172601,24.0,2008.0
426,3.411221044859533,-1.6892403112189367,34.490493589415046,1.678894230769231,2.102355769230769,1458.8291474358975,1.353269090999531,24.0,2008.0
430,3.4155210852213678,-1.710200761480816,34.23744800906639,1.7000292993630575,2.1353503184713376,1467.6625987261145,1.3841605738237488,24.0,2008.0
432,3.4229838362549785,-1.730244918610445,34.414288860504534,1.7199250793650795,2.175015873015873,1472.271019047619,1.4051467790651473,24.0,2008.0
436,3.414757022019347,-1.7152465923901479,34.16445180476378,1.7053041533546327,2.1417571884984024,1463.249463258786,1.378719022627353,24.0,2008.0
440,3.41435871627236,-1.7013404928191729,33.877146811272176,1.691546794871795,2.119301282051282,1458.6525224358975,1.3682657783199066,24.0,2008.0
444,3.4091886698418046,-1.7004366132157598,33.839566254190565,1.6905717041800645,2.1133504823151124,1453.307073954984,1.3573151296618016,24.0,2008.0
448,3.411930366643558,-1.6873533635265772,33.818304796930946,1.6777163987138264,2.096906752411576,1454.1212604501607,1.3524934638801596,24.0,2008.0
452,3.4094417183837504,-1.6919294969110734,33.812621135472135,1.6821016181229773,2.0997831715210356,1444.7104627831716,1.3474099151661236,24.0,2008.0
456,3.4081896097479873,-1.685295293957942,33.79894614410012,1.6756323624595468,2.091456310679612,1444.6623171521037,1.3370075130842318,24.0,2008.0
460,3.40737851449911,-1.6787428835073943,33.702723745621576,1.6691533980582525,2.080430420711974,1444.231132686084,1.3312352966718526,24.0,2008.0
464,3.4085862639015,-1.6712137513430336,33.63562651984647,1.6616019480519482,2.070675324675325,1439.5553149350649,1.3259303781727643,24.0,2008.0
468,3.404843616147767,-1.6768931248947176,33.690724061796516,1.667013029315961,2.0741107491856674,1435.4171009771987,1.321578743867529,24.0,2008.0
472,3.4081057374178703,-1.6701186583642822,33.71317033815572,1.6604905537459282,2.0671433224755704,1435.3610716612377,1.321225074066109,24.0,2008.0
476,3.4091728540380735,-1.6634753413292604,33.65376593260611,1.653971335504886,2.0594495114006515,1434.9915504885994,1.3156485301862682,24.0,2008.0
480,3.4110817622184233,-1.6645875549232954,33.983578066068176,1.6552292207792207,2.0605162337662337,1439.9368214285714,1.3209025697502388,24.0,2008.0
482,3.416748624671715,-1.6918384605140162,33.816348135475515,1.6820860841423948,2.11257928802589,1444.7526084142394,1.3474328767273906,24.0,2008.0
484,3.4169689184247174,-1.6711981411684524,33.60692030225909,1.661601298701299,2.0812435064935064,1439.4842727272728,1.3260128072353616,24.0,2008.0
488,3.4105763913818787,-1.6632769410531225,33.47350597721994,1.6539661237785017,2.0597035830618893,1434.9474820846906,1.3101186784831063,24.0,2008.0
492,3.4113335283009314,-1.6559085740676294,33.20917872762011,1.6463424836601308,2.047421568627451,1430.2198071895425,1.30521620229393,24.0,2008.0
496,3.408128334555718,-1.6561009220603313,33.58088963686094,1.6463797385620915,2.046859477124183,1430.6596274509805,1.3004061951355774,24.0,2008.0
500,3.4125732422699135,-1.649325950842979,33.764008619560336,1.6397601307189542,2.042049019607843,1430.6950228758171,1.300235735841116,24.0,2008.0
504,3.407693686560287,-1.6481131076816378,33.57003564415372,1.6385731147540985,2.0371573770491804,1425.914206557377,1.2895066722480755,24.0,2008.0
508,3.4073499608041957,-1.6402541382604887,33.272050895552354,1.6307546052631579,2.026506578947368,1421.5815888157895,1.279253057384795,24.0,2008.0
512,3.409292163767801,-1.6339151095418003,33.12740933210319,1.6242565789473684,2.0159078947368423,1421.1297171052631,1.2792078171714618,24.0,2008.0
516,3.4095492354804775,-1.6340244573659815,33.439116773449626,1.6243105263157895,2.0158914473684213,1421.0231644736843,1.274036760902923,24.0,2008.0
520,3.410318915287339,-1.632488007933941,33.482874768414376,1.6230323432343234,2.0155148514851486,1416.9057326732673,1.2741273923001468,24.0,2008.0
524,3.409269478846638,-1.6192610042624405,33.22136307064441,1.6097742574257425,1.997102310231023,1416.9549372937295,1.2637639426440779,24.0,2008.0
528,3.4094374435069086,-1.6178242977824624,32.985627389014255,1.6084596026490066,1.9933178807947018,1411.9015264900663,1.2581373688955233,24.0,2008.0
532,3.403885091976961,-1.6181015728870058,32.97018278153956,1.6085456953642383,1.987609271523179,1412.1604337748345,1.253259864055301,24.0,2008.0
536,3.4065929107527846,-1.6180985297864203,33.310187161384796,1.6085774834437088,1.9903609271523182,1412.1636125827815,1.2532313315493426,24.0,2008.0
540,3.4095930016592684,-1.6103535053387172,33.23406652671602,1.6006019933554818,1.9811196013289036,1407.4723189368772,1.2480874960313577,24.0,2008.0
544,3.409409922814414,-1.611644410040853,33.117656712920734,1.6019509933774834,1.9821854304635762,1412.2711490066224,1.2534354284944844,24.0,2008.0
547,3.4195489282896947,-1.6420364978388977,33.784170366860046,1.632057049180328,2.0376426229508198,1425.7798721311474,1.2898048773266901,24.0,2008.0
551,3.4151799904187996,-1.6194806393973795,33.806439563441614,1.6098072607260727,1.9978811881188117,1416.5705247524752,1.2635402021758835,24.0,2008.0
555,3.415459492515909,-1.6048643562670926,33.63735785291911,1.5952569536423842,1.9760331125827812,1412.0950198675496,1.2479761706842853,24.0,2008.0
559,3.4130336456755868,-1.5916400783224374,33.58195933847607,1.5820225165562913,1.956155629139073,1412.0039006622517,1.2321202877943334,24.0,2008.0
563,3.409452435657409,-1.5901105081883435,33.56245583951572,1.5806332225913622,1.9503654485049833,1407.4806644518271,1.2271137666213534,24.0,2008.0
567,3.4138496008165022,-1.5767754479909835,33.51112675326549,1.5673415282392025,1.9342956810631229,1407.8983920265782,1.2217397581377356,24.0,2008.0
571,3.4109006721250426,-1.5752626731734423,33.53675907012135,1.56591,1.9295033333333333,1402.69259,1.211102678915174,24.0,2008.0
575,3.4105744140130074,-1.5684640005188113,33.49803069556778,1.559248,1.9212266666666669,1402.5220166666666,1.2056159765131735,24.0,2008.0
579,3.409651424735992,-1.5671286757845893,33.516977262709986,1.557848160535117,1.9177391304347826,1398.2912274247492,1.2008936262717274,24.0,2008.0
583,3.4128578373442537,-1.5537993411647464,33.531923269271225,1.5444735785953176,1.902561872909699,1398.6769130434782,1.1905903985558335,24.0,2008.0
587,3.4134509017056525,-1.5521827524962775,33.5676361695843,1.5429087248322149,1.9005973154362417,1393.6352751677853,1.185179251041941,24.0,2008.0
591,3.414388187503409,-1.5452652929126824,33.60493096509702,1.5361557046979866,1.89253355704698,1393.5037281879195,1.1796706818144624,24.0,2008.0
595,3.4124190388130606,-1.5386517708253251,33.54281440778599,1.5294818791946307,1.8808456375838924,1393.605275167785,1.1745952836753915,24.0,2008.0
599,3.4148103057455175,-1.516972377433986,33.472459360982775,1.50773468013468,1.8533265993265993,1388.9813872053871,1.15381833159625,24.0,2008.0
603,3.4166177332600998,-1.5238501013926742,33.58210389885497,1.5144821548821548,1.8630269360269358,1389.3044511784512,1.1644009557372264,24.0,2008.0
607,3.4121341541171764,-1.5237928146868023,33.663460510838405,1.514488888888889,1.8599494949494948,1388.6851851851852,1.1587974947916069,24.0,2008.0
611,3.419700177568569,-1.5391310859398721,33.730546074122294,1.5295798657718123,1.8894697986577182,1393.7897449664429,1.1749748834769171,24.0,2008.0
613,3.4234687742187893,-1.5426703969635054,33.8912822372509,1.5328073333333334,1.89745,1403.0709566666667,1.1856752327929356,24.0,2008.0
1,3.522006703394617,-1.8691188840185695,32.6248587514212,-1.8782,2.4725939086294417,1812.0874974619292,1.89105229539079,24.0,2008.0
3,3.531949043431711,-1.8680422715350307,32.738209593287145,-1.8775836734693876,2.482372448979592,1803.1433724489798,1.880637027686859,24.0,2008.0
5,3.5344025220217836,-1.877784734502072,32.68511456550919,-1.887209230769231,2.496902564102564,1793.8093794871795,1.8806626717011388,24.0,2008.0
7,3.5349250493265205,-1.8875256535871228,32.554748499572646,-1.896936082474227,2.509113402061856,1784.3594278350515,1.8807709009833444,24.0,2008.0
9,3.5345366400687874,-1.8871559747738402,32.467878453032974,-1.896936082474227,2.5085257731958763,1783.5013505154639,1.8794508728285058,24.0,2008.0
11,3.5411626672196825,-1.8675154082122565,32.48624734055599,-1.8769579487179486,2.4888256410256413,1793.4977589743592,1.8807003517117404,24.0,2008.0
13,3.541165612176161,-1.8673304059806155,32.557799663530375,-1.876956923076923,2.4896871794871793,1792.8422461538462,1.8799352523566073,24.0,2008.0
15,3.549458117635798,-1.9063154499484403,32.45374435641106,-1.9162554973821988,2.5427277486910995,1756.5707643979058,1.8815088124038795,24.0,2008.0
17,3.5502805464079743,-1.916425930003817,32.373246444985035,-1.9263378947368421,2.5552315789473683,1745.8955684210525,1.8696907870385844,24.0,2008.0
19,3.5481347674910286,-1.9165016044519978,32.30534276235139,-1.9263378947368421,2.5536421052631577,1746.0239315789474,1.870052380139199,24.0,2008.0
21,3.5484272148956437,-1.926771167846017,32.183319483399806,-1.936526984126984,2.5636931216931216,1736.7096984126983,1.870044239418858,24.0,2008.0
24,3.5560433603714667,-1.936979366983281,32.378853181816005,-1.946539037433155,2.5809304812834224,1717.784090909091,1.8596518987766364,24.0,2008.0
26,3.5604849642800684,-1.9470657746655176,32.2913249500013,-1.9570010752688174,2.5966720430107526,1708.225698924731,1.8590746560862206,24.0,2008.0
28,3.5562872542469752,-1.946961601670498,32.14782797344657,-1.9570010752688174,2.592736559139785,1707.6932258064517,1.8590084577709232,24.0,2008.0
30,3.5647746218187315,-1.946851050742258,32.01380948237793,-1.95676972972973,2.600535135135135,1698.3709945945948,1.8593622586957048,24.0,2008.0
32,3.565438928797127,-1.9574063719005568,31.881310103471357,-1.9674,2.6122010869565218,1688.5975869565218,1.8587355450601035,24.0,2008.0
34,3.5659616791086384,-1.9680136940585702,31.854304304240507,-1.9781475409836065,2.6224972677595626,1679.5417049180328,1.847817291322145,24.0,2008.0
36,3.572496559005355,-1.9680499927642312,31.85655540457675,-1.9780274725274725,2.6290219780219783,1670.3903406593408,1.8485252916137047,24.0,2008.0
38,3.5699492020415127,-1.968021891221391,31.867182607083926,-1.9780285714285712,2.6271208791208793,1669.7937802197803,1.848378951850034,24.0,2008.0
41,3.5464338449590023,-1.9066656790606797,32.35216872128999,-1.9166916666666667,2.5370052083333334,1765.513078125,1.8807805437609766,24.0,2008.0
45,3.5531968089006387,-1.926711860467766,32.60219299451182,-1.936861052631579,2.5664526315789473,1746.6842315789474,1.8814721597443598,24.0,2008.0
49,3.5599340214678796,-1.9260915660103675,32.19571819720114,-1.936526984126984,2.5725449735449737,1737.6627513227513,1.8810954313244783,24.0,2008.0
53,3.5595604968238,-1.9468340181835688,31.805988160181123,-1.9572320855614975,2.593903743315508,1718.3130374331552,1.8710089649779995,24.0,2008.0
57,3.552385161941813,-1.936419689671865,31.737001978644926,-1.946823404255319,2.5766861702127657,1727.275670212766,1.8701995151941373,24.0,2008.0
61,3.5707670304281067,-1.9675984733558027,31.51707667966367,-1.9782673913043478,2.624940217391304,1689.6680706521743,1.8706715362800985,24.0,2008.0
65,3.5657224847439295,-1.9680130544442065,31.442860781038384,-1.978266304347826,2.6197717391304347,1688.6594782608695,1.8596124644020169,24.0,2008.0
69,3.5712835067487103,-1.9675572757550353,31.32326275303232,-1.9781486338797813,2.6257158469945354,1680.233169398907,1.860033909718346,24.0,2008.0
73,3.5679716274891393,-1.967618505240168,31.285715705797358,-1.9781475409836065,2.6219016393442622,1679.238355191257,1.8591653109160768,24.0,2008.0
77,3.5646314038791784,-1.9678214300979182,31.331850868998007,-1.9781475409836065,2.6185792349726777,1679.2831967213115,1.8481398178778288,24.0,2008.0
81,3.5689838889211942,-1.9675056354779956,31.322857339322585,-1.9780274725274725,2.6230274725274727,1670.9220934065934,1.849201702126164,24.0,2008.0
85,3.5646206889443164,-1.9683447778186902,31.608436452122476,1.9784425876010783,2.6102048517520213,1733.8072614555256,1.8834677437950846,24.0,2008.0
89,3.5694388142217846,-1.9788067754387157,31.78210150116521,1.9890438356164384,2.625654794520548,1705.8462164383561,1.8628211117905842,24.0,2008.0
93,3.568742147335628,-1.9785908218423578,31.51504198920288,1.9889834710743801,2.6261184573002754,1696.4787851239669,1.852085039652352,24.0,2008.0
97,3.5642424070467817,-1.9784335668087776,31.13866351339678,1.988953038674033,2.62296408839779,1691.6339806629835,1.8469504648208706,24.0,2008.0
101,3.5653038098527605,-1.9781601679702334,31.068710515588776,1.9888922222222223,2.622475,1682.8217166666666,1.836828431169018,24.0,2008.0
105,3.565432167703823,-1.9783765899690637,31.618244836823447,1.9888916666666665,2.6205944444444444,1682.8505666666667,1.8371619619672275,24.0,2008.0
109,3.562230316345143,-1.9780771457931066,31.331528063668397,1.9888607242339833,2.6193119777158773,1677.6330139275765,1.8316722583718854,24.0,2008.0
113,3.564481026852489,-1.9780971417908426,31.132569191182146,1.9887988795518208,2.62209243697479,1668.2284341736695,1.821147095131778,24.0,2008.0
117,3.5616145567805746,-1.977978349880126,30.972969676157927,1.9887674157303372,2.619429775280899,1663.9107808988765,1.816506091511515,24.0,2008.0
121,3.5630587459190144,-1.9784334957218424,31.1990648511682,1.9887357746478875,2.6181464788732396,1659.1183577464788,1.8113815601504555,24.0,2008.0
125,3.5629534367704405,-1.9782873833989176,31.722267598269813,1.9887357746478875,2.615780281690141,1659.0365295774648,1.8116056333939583,24.0,2008.0
129,3.5634460120762426,-1.9781961432676647,31.900827580605675,1.98870395480226,2.6175169491525425,1654.2645677966102,1.8060548955557405,24.0,2008.0
133,3.563998342345823,-1.9670969462670502,31.537240249861696,-1.9776592178770949,2.6138212290502794,1639.2639497206703,1.8132041826994054,24.0,2008.0
135,3.5604902283110547,-1.978121464370373,31.24662583059252,1.98870395480226,2.6173389830508476,1654.5475056497176,1.8062641938283532,24.0,2008.0
139,3.5567002097886946,-1.9780364457328714,30.939399361884792,1.9886397727272729,2.6127159090909093,1644.689880681818,1.7958310249900458,24.0,2008.0
143,3.558412726344601,-1.977935781469453,30.884857004354572,1.9885748571428572,2.613202857142857,1635.3817171428573,1.7858852600390454,24.0,2008.0
147,3.556136820956993,-1.9780170042003,30.92068231669583,1.9885421203438396,2.6110458452722063,1630.6119570200572,1.7803268604502753,24.0,2008.0
